Status,Year,Month,Day,Name,AltName1,AltName2,AltName3,VictimsRace,VictimsSex,VictimsAge,LynchCounty,LynchState,FIPSLynch,MobCounty,MobState,FIPSMob,CompositionofMob,MethodofDeath,Accusation,Source,ProblemFlag,lynchdate,placehold,vicnum,strvicnum,uniqueid
Lynching,1898,1,8,� Daval,� Deval,� Devoe,,Black,Male,,Ouachita,AR,5103,Ouachita,AR,5103,,Hanged,Attempted criminal assault on a married 30 year-old white woman,"Memphis (TN) Commercial Appeal 1/8/1898, p. 8
Dallas (TX) Morning News 1/8/1898, p. 1 (GenealogyBank.com)
Birmingham (AL) Age-Herald 1/9/1898, p. 1 (GenealogyBank.com)
Houston (TX) Daily Post 1/9/1898, p. 4 (ChroniclingAmerica.loc.gov)
Gentry Journal-Advance 1/14/1898, p. 1 (NewspaperArchive.com)",,18980108,AR18980108,1,01,AR1898010801
Lynching,1898,1,8,� Huntley,,,,Black,Male,,Ouachita,AR,5103,Ouachita,AR,5103,,Hanged,Attempted criminal assault on a married 30 year-old white woman,"Memphis (TN) Commercial Appeal 1/8/1898, p. 8
Dallas (TX) Morning News 1/8/1898, p. 1 (GenealogyBank.com)
Birmingham (AL) Age-Herald 1/9/1898, p. 1 (GenealogyBank.com)
Houston (TX) Daily Post 1/9/1898, p. 4 (ChroniclingAmerica.loc.gov)
Gentry Journal-Advance 1/14/1898, p. 1 (NewspaperArchive.com)",,18980108,AR18980108,2,02,AR1898010802
Lynching,1898,1,8,Unnamed Negro #1 of 2,,,,Black,Male,,Calhoun,AR,5013,Cleveland,AR,5025,,Hanged,"Murder of a white man, a water pumper","Birmingham (AL) Age-Herald 1/9/1898, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 1/9/1898, p. 9 (Macon Historic Newspapers)
Houston (TX) Daily Post 1/9/1898, p. 4 (ChroniclingAmerica.loc.gov)
Gentry Journal-Advance 1/14/1898, p. 1 (NewspaperArchive.com",,18980108,AR18980108,3,03,AR1898010803
Lynching,1898,1,8,Unnamed Negro #2 of 2,,,,Black,Male,,Calhoun,AR,5013,Cleveland,AR,5025,,Hanged,"Murder of a white man, a water pumper","Birmingham (AL) Age-Herald 1/9/1898, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 1/9/1898, p. 9 (Macon Historic Newspapers)
Houston (TX) Daily Post 1/9/1898, p. 4 (ChroniclingAmerica.loc.gov)
Gentry Journal-Advance 1/14/1898, p. 1 (NewspaperArchive.com",,18980108,AR18980108,4,04,AR1898010804
Probable lynching,1898,3,15,Unnamed Negro,,,,Black,Male,Boy,Stone,AR,5137,Stone,AR,5137,,Hanged,Theft of $20 from a store,"Memphis (TN) Commercial Appeal 3/18/1898, p. 1
Macon (GA) Telegraph 3/18/1898, p. 6 (Macon Historic Newspapers)
Omaha (NE) World Herald 3/18/1898, p. 2 (GenealogyBank.com)
Emporia (KS) Gazette 3/19/1898, p. 3 (GenealogyBank.com)",,18980315,AR18980315,1,01,AR1898031501
Lynching,1898,4,2,William Mercer,Wm. Mercer,Bill Mercer,,White,Male,,Cleburne,AR,5023,Cleburne,AR,5023,,Riddled with bullets,Incest and murder of his own daughter and her baby,"Memphis (TN) Commercial Appeal 4/4/1898, p. 8
Dallas (TX) Morning News 4/4/1898, p. 1 (GenealogyBank.com)",,18980402,AR18980402,1,01,AR1898040201
Lynching,1898,6,3,Ben Hayden,Bud Hayden,Levi Hayden,,Black,Male,,Miller,AR,5091,Miller,AR,5091,,Hanged,Assaulted 12 year-old white girl,"Little Rock Arkansas Gazette 6/4/1898, p. 3
Memphis (TN) Commercial Appeal 6/4/1898, p. 3
New Orleans (LA) Daily Picayune 6/4/1898, p. 7",,18980603,AR18980603,1,01,AR1898060301
Lynching,1898,6,12,Father of Moses Ricks,Son of Moses Ricks,,,Black,Male,,Monroe,AR,5095,Monroe,AR,5095,,Unreported,"Complicity in the outraging of a married white woman, a farmer�s wife ","Memphis (TN) Commercial Appeal 6/15/1898, p. 8
St. Louis (MO) Republic 6/15/1898, p. 3 (GenealogyBank.com)
Lexington (KY) Morning Herald 6/15/1898, p. 8 (GenealogyBank.com)
New York (NY) Herald-Tribune 6/16/1898, p. 11 (GenealogyBank.com)
Savannah (GA) Tribune 6/25/1898, p. 2 (GenealogyBank.com)",,18980612,AR18980612,1,01,AR1898061201
Lynching,1898,6,13,Moses Ricks,,,,Black,Male,25,Monroe,AR,5095,Monroe,AR,5095,,Hanged and riddled with bullets,"Outraged a married white woman, a farmer�s wife ","Memphis (TN) Commercial Appeal 6/15/1898, p. 8
St. Louis (MO) Republic 6/15/1898, p. 3 (GenealogyBank.com)
Lexington (KY) Morning Herald 6/15/1898, p. 8 (GenealogyBank.com)
New York (NY) Herald-Tribune 6/16/1898, p. 11 (GenealogyBank.com)
Savannah (GA) Tribune 6/25/1898, p. 2 (GenealogyBank.com)",,18980613,AR18980613,1,01,AR1898061301
Lynching,1898,7,3,Goode Gray,Good Gray,,,Black,Male,,Cleveland,AR,5025,Cleveland,AR,5025,,Hanged,Murder of a white man,"Memphis (TN) Commercial Appeal 7/5/1898, p. 8
Delphos (OH) Daily Herald 7/5/1898, p. 1 (Ancestry.com)
St. Louis (MO) Republic 7/6/1898, p. 6 (GenealogyBank.com)",,18980703,AR18980703,1,01,AR1898070301
Lynching,1898,7,14,Alexander Johnson,Alex Johnson,,,Black,Male,,Drew,AR,5043,Drew,AR,5043,,Riddled with bullets,Murder of a rich planter and merchant,"New Orleans (LA) Daily Picayune 7/15/1898, p. 2
Macon (GA) Telegraph 7/15/1898, p. 5 (Macon Historic Newspapers)",,18980714,AR18980714,1,01,AR1898071401
Lynching,1898,7,14,James Redd,James Ried,James Reid,,Black,Male,,Drew,AR,5043,Drew,AR,5043,,Riddled with bullets,Murder of a rich planter and merchant,"New Orleans (LA) Daily Picayune 7/15/1898, p. 2
Macon (GA) Telegraph 7/15/1898, p. 5 (Macon Historic Newspapers)",,18980714,AR18980714,2,02,AR1898071402
Lynching,1898,8,9,Manse Castle,Castle Manse,,,Black,Male,,Monroe,AR,5095,Monroe,AR,5095,,Hanged,"Murder of a white man, a wealthy merchant","Memphis (TN) Commercial Appeal 8/9/1898, p. 1             
Marian (OH) Daily Star 8/10/1898, p. 2 (Ancestry.com)
Memphis (TN) Commercial Appeal 8/11/1898, p. 1
New York (NY) Times 8/11/1898, p. 5 (Ancestry.com)
New Orleans (LA) Daily Picayune 8/11/1898, p. 6
Gentry Journal-Advance 8/12/1898, p. 4 (NewspaperArchive.com)
Thomasville (GA) Daily Times-Enterprise 8/12/1898, p. 4 (South Georgia Historic Newspapers)",,18980809,AR18980809,1,01,AR1898080901
Lynching,1898,8,9,Dennis Ricord,Dennis Record,,,Black,Male,,Monroe,AR,5095,Monroe,AR,5095,,Hanged,"Murder of a white man, a wealthy merchant","Memphis (TN) Commercial Appeal 8/9/1898, p. 1             
Marian (OH) Daily Star 8/10/1898, p. 2 (Ancestry.com)
Memphis (TN) Commercial Appeal 8/11/1898, p. 1
New York (NY) Times 8/11/1898, p. 5 (Ancestry.com)
New Orleans (LA) Daily Picayune 8/11/1898, p. 6
Gentry Journal-Advance 8/12/1898, p. 4 (NewspaperArchive.com)
Thomasville (GA) Daily Times-Enterprise 8/12/1898, p. 4 (South Georgia Historic Newspapers)",,18980809,AR18980809,2,02,AR1898080902
Lynching,1898,8,9,William Sanders,Will Sanders,William Saunders,,Black,Male,,Monroe,AR,5095,Monroe,AR,5095,,Hanged,"Murder of a white man, a wealthy merchant","Memphis (TN) Commercial Appeal 8/9/1898, p. 1             
Marian (OH) Daily Star 8/10/1898, p. 2 (Ancestry.com)
Memphis (TN) Commercial Appeal 8/11/1898, p. 1
New York (NY) Times 8/11/1898, p. 5 (Ancestry.com)
New Orleans (LA) Daily Picayune 8/11/1898, p. 6
Gentry Journal-Advance 8/12/1898, p. 4 (NewspaperArchive.com)
Thomasville (GA) Daily Times-Enterprise 8/12/1898, p. 4 (South Georgia Historic Newspapers)",,18980809,AR18980809,3,03,AR1898080903
Lynching,1898,8,9,Rilla Weaver,,,,Black,Female,,Monroe,AR,5095,Monroe ,AR,5095,,Hanged,"Murder of a white man, a wealthy merchant","Memphis (TN) Commercial Appeal 8/9/1898, p. 1             
Marian (OH) Daily Star 8/10/1898, p. 2 (Ancestry.com)
Memphis (TN) Commercial Appeal 8/11/1898, p. 1
New York (NY) Times 8/11/1898, p. 5 (Ancestry.com)
New Orleans (LA) Daily Picayune 8/11/1898, p. 6
Gentry Journal-Advance 8/12/1898, p. 4 (NewspaperArchive.com)
Thomasville (GA) Daily Times-Enterprise 8/12/1898, p. 4 (South Georgia Historic Newspapers)",,18980809,AR18980809,4,04,AR1898080904
Lynching,1898,8,16,Amos Neely,,,,Black,Male,,Grant,AR,5053,Grant,AR,5053,,Shot,Criminal assault on a young married white woman,"Trenton (NJ) Evening Times 4/12/1898, p. 8 (GenealogyBank.com)
Macon (GA) Telegraph 8/18/1898, p. 2 (Macon Historic Newspapers)
Lexington (KY) Morning Herald 8/18/1898, p. 5 (GenealogyBank.com)
Dallas (TX) Morning News 8/18/1898, p. 5 (GenealogyBank.com)",,18980816,AR18980816,1,01,AR1898081601
Lynching,1899,3,18,General Duckert,General Duckett,,,Black,Male,,Little River,AR,5081,Little River,AR,5081,,,Murder of a white planter and plotting a race war,"New Orleans (LA) Daily Picayune 3/22/1899, p. 2
Atlanta (GA) Constitution 3/24/1899, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/24/1899, p. 1
Frederick (MD) News 3/24/1899, p. 1 (Ancestry.com)
Omaha (NE) World Herald 3/24/1899, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 3/25/1899, p. 6
Atlanta (GA) Constitution 3/25/1899, p. 1 (Ancestry.com)",,18990318,AR18990318,1,01,AR1899031801
Lynching,1899,3,21,Edward Goodwin,,,,Black,Male,,Little River,AR,5081,Little River,AR,5081,,Shot,Plotting a race war,"New Orleans (LA) Daily Picayune 3/22/1899, p. 2
Atlanta (GA) Constitution 3/24/1899, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/24/1899, p. 1
Frederick (MD) News 3/24/1899, p. 1 (Ancestry.com)
Omaha (NE) World Herald 3/24/1899, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 3/25/1899, p. 6
Atlanta (GA) Constitution 3/25/1899, p. 1 (Ancestry.com)",,18990321,AR18990321,1,01,AR1899032101
Lynching,1899,3,22,Joseph King,Joe King,Adam King,,Black,Male,,Little River,AR,5081,Little River,AR,5081,,Hanged,Plotting a race war,"New Orleans (LA) Daily Picayune 3/22/1899, p. 2
Atlanta (GA) Constitution 3/24/1899, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/24/1899, p. 1
Frederick (MD) News 3/24/1899, p. 1 (Ancestry.com)
Omaha (NE) World Herald 3/24/1899, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 3/25/1899, p. 6
Atlanta (GA) Constitution 3/25/1899, p. 1 (Ancestry.com)",,18990322,AR18990322,1,01,AR1899032201
Lynching,1899,3,22,Moses Jones,Minor Jones,M. Jones,,Black,Male,,Little River,AR,5081,Little River,AR,5081,,Hanged,Plotting a race war,"New Orleans (LA) Daily Picayune 3/22/1899, p. 2
Atlanta (GA) Constitution 3/24/1899, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/24/1899, p. 1
Frederick (MD) News 3/24/1899, p. 1 (Ancestry.com)
Omaha (NE) World Herald 3/24/1899, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 3/25/1899, p. 6
Atlanta (GA) Constitution 3/25/1899, p. 1 (Ancestry.com)",,18990322,AR18990322,2,02,AR1899032202
Lynching,1899,3,23,Benjamin Jones,,,,Black,Male,,Little River,AR,5081,Little River,AR,5081,,Hanged,Plotting a race war,"New Orleans (LA) Daily Picayune 3/22/1899, p. 2
Atlanta (GA) Constitution 3/24/1899, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/24/1899, p. 1
Frederick (MD) News 3/24/1899, p. 1 (Ancestry.com)
Omaha (NE) World Herald 3/24/1899, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 3/25/1899, p. 6
Atlanta (GA) Constitution 3/25/1899, p. 1 (Ancestry.com)",,18990323,AR18990323,1,01,AR1899032301
Lynching,1899,3,23,Joseph Jones,,,,Black,Male,,Little River,AR,5081,Little River,AR,5081,,Unreported,Plotting a race war,"New Orleans (LA) Daily Picayune 3/22/1899, p. 2
Atlanta (GA) Constitution 3/24/1899, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/24/1899, p. 1
Frederick (MD) News 3/24/1899, p. 1 (Ancestry.com)
Omaha (NE) World Herald 3/24/1899, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 3/25/1899, p. 6
Atlanta (GA) Constitution 3/25/1899, p. 1 (Ancestry.com)",,18990323,AR18990323,2,02,AR1899032302
Lynching,1899,4,30,Willis Sees,Willis Seer,Willis Dees,Willie Dees,Black,Male,30,Mississippi,AR,5093,Mississippi,AR,5093,,Hanged,Barn-burning and suspected of burning houses,"Memphis (TN) Commercial Appeal 5/1/1899, p. 2
Maysville (KY) Daily Public Ledger 5/1/1899, p. 3 (ChroniclingAmerica.loc.gov)
Alexandria (VA) Gazette 5/1/1899, p. 2 (ChroniclingAmerica.loc.gov)
New York (NY) Herald-Tribune 5/2/1899, p. 8 (GenealogyBank.com)",,18990430,AR18990430,1,01,AR1899043001
Lynching,1899,7,7,Bud Brake,,,,White,Male,,Clay,AR,5021,Clay,AR,5021,,Shot,Complicity in murder of young white man; brother of an accused murderer,"Memphis (TN) Commercial Appeal 7/11/1899, p. 10
Dallas (TX) Morning News 7/11/1899, p. 1 (GenealogyBank.com)
Baton Rouge (LA) Daily Advocate 7/12/1899, p. 1 (GenealogyBank.com)",,18990707,AR18990707,1,01,AR1899070701
Probable lynching,1899,7,23,Chick Davis,Chich Davis,,,Black,Male,,Ashley,AR,5003,Ashley,AR,5003,,Shot,Murder of a respected white farmer,"Memphis (TN) Commercial Appeal 7/24/1899, p. 1
New York (NY) Herald-Tribune 7/25/1899, p. 9 (GenealogyBank.com)
Macon (GA) Telegraph 7/25/1899, p. 2 (GenealogyBank.com)",,18990723,AR18990723,1,01,AR1899072301
Lynching,1900,5,25,S. A. Jenkins,S. J. Jenkins,,,Black,Male,,White,AR,5145,White,AR,5145,Whitecaps,Shot,Suspected of robbing a white-owned store,"Memphis (TN) Commercial Appeal 5/26/1900, p. 8
Columbus (GA) Daily Enquirer 5/26/1900, p. 2 (GenealogyBank.com)
Birmingham (AL) Age-Herald 5/26/1900, p. 8 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 5/26/1900, p. 8 (GenealogyBank.com)",,19000525,AR19000525,1,01,AR1900052501
Probable lynching,1900,6,17,Nat Mullens,Nat Mullins,,,Black,Male,,Crittenden,AR,5035,Crittenden,AR,5035,,Riddled with bullets,Murderous assault of a white deputy sheriff,"Memphis (TN) Commercial Appeal 6/17/1900, p. 9",,19000617,AR19000617,1,01,AR1900061701
Lynching,1900,6,18,William Woodward,Wm. Woodward,,,White,Male,,Searcy,AR,5129,Searcy,AR,5129,,Beaten,Incest and murder of his step-daughter,"Memphis (TN) Commercial Appeal 6/19/1900, p. 1
Dallas (TX) Morning News 6/19/1900, p. 4 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 6/20/1900, p. 16 (GenealogyBank.com)",,19000618,AR19000618,1,01,AR1900061801
Lynching,1901,2,20,Peter Berryman,Peter Barryman,,,Black,Male,,Polk,AR,5113,Polk,AR,5113,Masked,Hanged,�Brutally kicked� a 12 year-old white girl,"Kansas City (MO) Star 2/20/1901, p. 1 (GenealogyBank.com)
Columbus (GA) Daily Enquirer 2/21/1901, p. 5 (GenealogyBank.com)
Birmingham (AL) Age-Herald 2/21/1901, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 2/21/1901, p. 7
Cambridge (OH) Jeffersonian 2/28/1901, p. 1",,19010220,AR19010220,1,01,AR1901022001
Lynching,1901,3,23,George Shiverey,Geo. Shurley,Geo. Stunly,George Chevrive,White,Male,,Randolph,AR,5121,Randolph,AR,5121,Masked,Hanged,Murder of a white city marshal,"Memphis (TN) Commercial Appeal 3/24/1901, p. 2
Lexington (KY) Morning Herald 3/24/1901, p. 5 (GenealogyBank.com)",,19010323,AR19010323,1,01,AR1901032301
Lynching,1901,4,6,May Hearn,,,,White,Male,Young,Mississippi,AR,5093,Mississippi,AR,5093,,Hanged,Murder of a white man,"Memphis (TN) Commercial Appeal 4/7/1901, p. 1
Macon (GA) Telegraph 4/7/1901, p. 9 (Macon Historic Newspapers)",,19010406,AR19010406,1,01,AR1901040601
Lynching,1901,5,12,Lee Key,,,,Black,Male,,Johnson,AR,5071,Johnson,AR,5071,Masked; probably black,Shot,Terrorizing other blacks,"Atlanta (GA) Constitution 5/14/1901, p. 1
New Orleans (LA) Times-Picayune 5/14/1901, p. 7 (GenealogyBank.com)
Montgomery (AL) Advetiser 5/14/1901, p. 10",,19010512,AR19010512,1,01,AR1901051201
Lynching,1901,6,10,James McLoid,James McLord,,,White,Male,Young,Ashley,AR,5003,Ashley,AR,5003,,Hanged and riddled with bullets,Stealing a pony,"Atlanta (GA) Constitution 6/11/1901, p. 7 (Ancestry.com)
Marion (OH) Daily Star 6/12/1901, p. 8 (Ancestry.com)
",,19010610,AR19010610,1,01,AR1901061001
Lynching,1901,7,29,� Siegler,� Sigler,Son of Lige Sigler,,Black,Male,,Nevada,AR,5099,Nevada,AR,5099,,Hanged and riddled with bullets,Killing two brothers of a prominent white man,"Lexington (KY) Herald 7/30/1901, p. 8 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 7/30/1901, p. 3
Memphis (TN) Commercial Appeal 7/31/1901, p. 3
Salt Lake City (UT) Herald 7/31/1901, p. 1 (ChroniclingAmerica.loc.gov)
Dallas (TX) Morning News 7/31/1901, p. 1 (GenealogyBank.com)",,19010729,AR19010729,1,01,AR1901072901
Lynching,1902,3,10,Hosey McCoy,Horace McCoy,Horid McCoy,,Black,Male,,Little River,AR,5081,Little River,AR,5081,,Unreported,Assaulting a black woman and later a married white woman,"Atlanta (GA) Constitution 3/11/1901, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/11/1902, p. 9
Lexington (KY) Morning Herald 3/11/1902, p. 3 (GenealogyBank.com)
Montgomery (AL) Advertiser 3/11/1902, p. 1 (GenealogyBank.com)",,19020310,AR19020310,1,01,AR1902031001
Lynching,1902,7,27,Lee Newton,,,,Black,Male,,Columbia,AR,5027,Columbia,AR,5027,,Hanged,Discovered in the bedroom of two young white �ladies� from a prominent family; attempted criminal assault,"Memphis (TN) Commercial Appeal 7/31/1902, p. 8
New Orleans (LA) Times-Picayune 7/31/1902, p. 14 (GenealogyBank.com)
Jacksonville (FL) Florida Times-Union 8/1/1902, p. 1
Charlotte (NC) Observer 8/1/1902, p. 1 (GenealogyBank.com)
Savannah (GA) Morning News 8/1/1902, p. 1
Troy (AL) Messenger 8/6/1902, p. 6",,19020727,AR19020727,1,01,AR1902072701
Lynching,1902,9,1,Hog Wilson,,,,Black,Male,,Ouachita,AR,5103,Ouachita,AR,5103,,Hanged,Attempted criminal assault on a young unmarried white woman,"New Orleans (LA) Item 9/3/1902, p. 5 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 9/3/1902, p. 14 (GenealogyBank.com)
Macon (GA) Telegraph 9/4/1902, p. 1
Little Rock Arkansas Gazette 9/4/1902, p. 2
Little Rock Arkansas Democrat 9/4/1902, p. 5
Columbia (SC) State 9/4/1902, p. 8 (GenealogyBank.com)

",,19020901,AR19020901,1,01,AR1902090101
Lynching,1902,10,1,Walter Sullivan,,,,Black,Male,20,Ashley,AR,5003,Ashley,AR,5003,,Hanged and riddled with bullets,Shooting a white man for whipping Sullivan�s brother,"Marion (OH) Daily Star 10/1/1902,p. 6 (Ancestry.com)
Kansas City (MO) Star 10/1/1902, p. 4 (GenealogyBank.com)
Americus (GA) Times-Recorder 10/3/1902, p. 5 (South Georgia Historic Newspapers)",,19021001,AR19021001,1,01,AR1902100101
Lynching,1902,10,20,Charles A. Young,,,,Black,Male,,St. Francis,AR,5123,St. Francis,AR,5123,,Burned,Rape and murder of a married white woman,"Memphis (TN) Commercial Appeal 10/21/1902, p. 1
New Orleans (LA) Times-Picayune 10/21/1902, p. 1 (GenealogyBank.com) 
Atlanta (GA) Constitution 10/26/1902, p. 20 (Ancestry.com)",,19021020,AR19021020,1,01,AR1902102001
Lynching,1902,11,20,Elijah Wells,Lige Wells,Isaac Wells,,Black,Male,,Cross,AR,5037,Cross,AR,5037,Masked,Hanged,"Murderous assault on a white man, a train conductor","Atlanta (GA) Constitution 11/21/1902, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 11/21/1902, p. 1
New Orleans (LA) Times-Picayune 11/21/1902, p. 1 (GenealogyBank.com)
Omaha (NE) World Herald 11/21/1902, p. 1 (GenealogyBank.com)
Memphis (TN) Commercial Appeal 11/22/1902, p. 3
Dallas (TX) Morning News 11/22/1902, p. 6 (GenealogyBank.com)",,19021120,AR19021120,1,01,AR1902112001
Probable lynching,1903,3,9,John H. Brown,J. H. Brown,,,White,Male,,Cross,AR,5037,Cross,AR,5037,Masked whitecaps,Shot,Investigating whitecaps,"Paducah (KY) Sun 3/13/1903, p. 5 (ChroniclingAmerica.loc.gov)
St. Louis (MO) Republic 3/16/1903, p. 10 (ChroniclingAmerica.loc.gov)
Stanford (KY) Semi-Weekly Interior Journal 3/17/1903, p. 4 (ChroniclingAmerica.loc.gov)",,19030309,AR19030309,1,01,AR1903030901
Lynching,1903,3,27,Frank Robertson,,,,Black,Male,,Lafayette,AR,5073,Bossier,LA,22015,,Unreported,Arson of a store,"Atlanta (GA) Constitution 3/31/1903, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 3/31/1903, p. 1
Dallas (TX) Morning News 3/31/1903, p. 1 (GenealogyBank.com)
Charlotte (NC) Observer 3/31/1903, p. 1 (GenealogyBank.com)",,19030327,AR19030327,1,01,AR1903032701
Lynching,1903,4,6,John Turner,,,,Black,Male,,Bradley,AR,5011,Bradley,AR,5011,,Hanged,Attempted rape of a married white woman,"Atlanta (GA) Constitution 4/7/1903, p. 1 (Ancestry.com)
Memphis (TN) Commercial Appeal 4/7/1903, p. 1
Lexington (KY) Morning Herald 4/7/1903, p. 5 (GenealogyBank.com)
New Orleans (LA) Item 4/7/1903, p. 7 (GenealogyBank.com)",,19030406,AR19030406,1,01,AR1903040601
Lynching,1903,4,23,Alexander Thompson,Alex Thompson,,,Black,Male,,Clark,AR,5019,Clark,AR,5019,,Hanged,Murderous assault on a �highly respected� white doctor,"Memphis (TN) Commercial Appeal 4/24/1903, p. 3
Walhalla (SC) Keowee Courier 5/6/1903, p. 4 (ChroniclingAmerica.loc.gov)",,19030423,AR19030423,1,01,AR1903042301
Lynching,1903,6,25,Jack Harris,,,,Black,Male,,Monroe,AR,5095,Monroe,AR,5095,Masked,Hanged,"Assaulted a white planter, his landlord","New Orleans (LA) Times-Picayune 6/26/1903, p. 3 (GenealogyBank.com)
Eau Claire (WI) Leader 6/27/1903, p. 1 (NewspaperArchive.com)
Lumberton (NC) Robesonian 6/30/1903, p. 4 (NewspaperArchive.com)",,19030625,AR19030625,1,01,AR1903062501
Probable lynching - suicide,1903,6,27,James Dougherty,Jim Dougherty,,,White,Male,,Garland,AR,5051,Garland,AR,5051,,Cut his throat,Murder of a white police detective and killing a fellow prisoner,"New Orleans (LA) Times Picayune 6/28/1903, p. 14 (GenealogyBank.com)
Newark (OH) Advocate 6/29/1903, p. 1 (NewspaperArchive.com)
New York (NY) Tribune 6/29/1903, p. 2 (ChroniclingAmerica.loc.gov)",,19030627,AR19030627,1,01,AR1903062701
Lynching,1903,7,19,Crane Green,,,,Black,Male,,Jefferson,AR,5069,Jefferson,AR,5069,,Unreported,Criminal assault upon a 12-13 year-old white girl,"Atlanta (GA) Constitution 7/21/1903, p. 2 (Ancestry.com)
Hornell (NY) Evening Tribune 7/21/1903, p. 1 (GenealogyBank.com)
Savannah (GA) Morning News 7/22/1903, p. 1
Aberdeen (SD) Weekly News 7/23/1903, p. 1 (GenealogyBank.com)",,19030719,AR19030719,1,01,AR1903071901
Lynching,1903,7,22,John Gilbert,,,,Black,Male,,Crittenden,AR,5035,Crittenden,AR,5035,,Hanged,"Murder of a white man, a prominent planter","Atlanta (GA) Constitution 7/23/1903, p. 1 (Ancestry.com)
New Orleans (LA) Times-Democrat 7/23/1903, p. 7
New Orleans (LA) Daily Picayune 7/23/1903, p. 3",,19030722,AR19030722,1,01,AR1903072201
Lynching,1903,9,18,Tom Heliom,� Hellom,� Hellem,,Black,Male,,Mississippi,AR,5093,Mississippi ,AR,5093,Black,Hanged and riddled with bullets,"Assaulted two young black girls, aged 5 and 10","Atlanta (GA) Constitution 9/20/1903, p. 2 (NewspaperArchive.com; Ancestry.com)
Memphis (TN) Commercial Appeal 9/20/1903, p. 3
Statesville (NC) Landmark 9/22/1903, p. 2 (Ancestry.com)",,19030918,AR19030918,1,01,AR1903091801
Lynching,1903,10,5,Edward McCollum,Edw. McCallum,,,Black,Male,,Grant,AR,5053,Grant,AR,5053,Masked,Shot,"Murderous assault on a white man, a constable","Memphis (TN) Commercial Appeal 10/7/1903, p. 2
New Orleans (LA) Item 10/7/1903, p. 7 (GenealogyBank.com)
Montgomery (AL) Advertiser 10/7/1903, p. 1 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 10/7/1903, p. 14 (GenealogyBank.com)",,19031005,AR19031005,1,01,AR1903100501
